FLUVI - Simulador de Trafico - Exportacion de Metricas
Tiempo Virtual: Lunes 07:41:12
Perfiles Dinamicos Activos: Si
Tiempo por Paso: 2 segundo(s) simulados
Total de Mediciones: 60727

Marca de Tiempo,Densidad (%),Flujo (veh/s),Generacion Neta (veh/s),Velocidad (% movimiento),Entropia (bits)
19:53:50,2.12,0.21,0.2,100,0.432
19:54:00,2.06,0.21,0.2,100,0.441
19:54:10,2.06,0.21,0,100,0.432
19:54:20,2.09,0.21,0.1,100,0.432
19:54:30,2.06,0.21,0.1,100,0.437
19:54:40,2.03,0.2,0.1,100,0.432
19:54:50,2.15,0.21,0.4,100,0.428
19:55:00,2.12,0.21,0.1,100,0.446
19:55:10,2.12,0.21,0,100,0.443
19:55:20,2.06,0.21,0.2,100,0.443
19:55:30,2.12,0.21,0.2,100,0.433
19:55:40,1.95,0.19,0.6,100,0.442
19:55:50,1.92,0.19,0.1,100,0.414
19:56:00,1.92,0.19,0,98.51,0.409
19:56:10,1.95,0.19,0.1,100,0.41
19:56:20,1.98,0.2,0.1,100,0.414
19:56:30,1.98,0.2,0,100,0.419
19:56:40,1.95,0.19,0.1,98.53,0.419
19:56:50,1.98,0.2,0.1,100,0.415
19:57:00,1.98,0.2,0,100,0.417
19:57:10,1.92,0.19,0.2,100,0.418
19:57:20,1.95,0.19,0.1,100,0.408
19:57:30,1.95,0.19,0,100,0.413
19:57:40,1.95,0.19,0,98.53,0.413
19:57:50,1.92,0.19,0.1,100,0.415
19:58:00,1.92,0.19,0,100,0.409
19:58:10,1.95,0.19,0.1,100,0.408
19:58:20,1.95,0.19,0,100,0.413
19:58:30,2,0.2,0.2,100,0.414
19:58:40,1.95,0.19,0.2,100,0.424
19:58:50,2,0.2,0.2,100,0.414
19:59:00,2.03,0.2,0.1,100,0.424
19:59:10,2.06,0.21,0.1,100,0.428
19:59:20,2.09,0.21,0.1,100,0.433
19:59:30,2.06,0.21,0.1,100,0.438
19:59:40,2.06,0.21,0,100,0.433
19:59:50,2,0.2,0.2,100,0.433
20:00:00,2.09,0.21,0.3,100,0.424
20:00:10,2.09,0.21,0,100,0.438
20:00:20,2.12,0.21,0.1,100,0.438
20:00:30,2.21,0.22,0.3,100,0.442
20:00:40,2.18,0.22,0.1,100,0.456
20:00:50,2.26,0.23,0.3,100,0.451
20:01:00,2.23,0.22,0.1,100,0.465
20:01:10,2.26,0.23,0.1,100,0.461
20:01:20,2.26,0.23,0,100,0.465
20:01:30,2.29,0.23,0.1,100,0.464
20:01:40,2.35,0.23,0.2,100,0.468
20:01:50,2.43,0.24,0.3,100,0.478
20:02:00,2.46,0.25,0.1,100,0.492
20:02:10,2.46,0.25,0,100,0.496
20:02:20,2.46,0.25,0,100,0.496
20:02:30,2.55,0.25,0.3,100,0.496
20:02:40,2.66,0.27,0.4,100,0.509
20:02:50,2.69,0.27,0.1,100,0.527
20:03:00,2.75,0.27,0.2,100,0.532
20:03:10,2.69,0.27,0.2,100,0.539
20:03:20,2.72,0.27,0.1,100,0.531
20:03:30,2.69,0.27,0.1,100,0.537
20:03:40,2.66,0.27,0.1,100,0.533
20:03:50,2.63,0.26,0.1,100,0.529
20:04:00,2.61,0.26,0.1,100,0.525
20:04:10,2.66,0.27,0.2,100,0.521
20:04:20,2.78,0.28,0.4,100,0.529
20:04:30,2.75,0.27,0.1,100,0.547
20:04:40,2.78,0.27,0.1,98.97,0.543
20:04:50,2.75,0.27,0.1,100,0.549
20:05:00,2.72,0.27,0.1,100,0.542
20:05:10,2.63,0.26,0.3,100,0.538
20:05:20,2.69,0.27,0.2,100,0.525
20:05:30,2.66,0.27,0.1,100,0.534
20:05:40,2.66,0.27,0,100,0.53
20:05:50,2.69,0.27,0.1,100,0.529
20:06:00,2.69,0.27,0,100,0.534
20:06:10,2.69,0.27,0,100,0.534
20:06:20,2.66,0.27,0.1,100,0.533
20:06:30,2.66,0.27,0,100,0.528
20:06:40,2.75,0.27,0.3,100,0.528
20:06:50,2.75,0.27,0,100,0.542
20:07:00,2.75,0.27,0,100,0.542
20:07:10,2.84,0.28,0.3,100,0.542
20:07:20,2.86,0.29,0.1,100,0.556
20:07:30,2.89,0.29,0.1,100,0.56
20:07:40,2.95,0.29,0.2,99.03,0.564
20:07:50,3.06,0.31,0.4,100,0.573
20:08:00,3.01,0.3,0.2,100,0.587
20:08:10,2.98,0.3,0.1,100,0.58
20:08:20,2.98,0.29,0,99.04,0.576
20:08:30,2.95,0.29,0.1,100,0.577
20:08:40,2.86,0.29,0.3,100,0.571
20:08:50,2.98,0.3,0.4,100,0.558
20:09:00,2.98,0.3,0,100,0.575
20:09:10,2.92,0.29,0.2,100,0.576
20:09:20,2.81,0.28,0.4,100,0.566
20:09:30,2.84,0.28,0.1,100,0.55
20:09:40,2.84,0.28,0,100,0.554
20:09:50,2.78,0.28,0.2,100,0.553
20:10:00,2.78,0.28,0,100,0.545
20:10:10,2.84,0.28,0.2,100,0.546
20:10:20,2.86,0.29,0.1,100,0.555
20:10:30,2.78,0.28,0.3,100,0.558
20:10:40,2.78,0.28,0,100,0.546
20:10:50,2.72,0.27,0.2,100,0.545
20:11:00,2.72,0.27,0,100,0.538
20:11:10,2.78,0.28,0.2,100,0.537
20:11:20,2.72,0.27,0.2,100,0.546
20:11:30,2.69,0.27,0.1,100,0.536
20:11:40,2.69,0.27,0,100,0.532
20:11:50,2.75,0.27,0.2,100,0.533
20:12:00,2.75,0.27,0,100,0.541
20:12:10,2.81,0.28,0.2,98.98,0.541
20:12:20,2.84,0.28,0.1,100,0.551
20:12:30,2.69,0.27,0.5,100,0.554
20:12:40,2.72,0.27,0.1,100,0.532
20:12:50,2.63,0.26,0.3,100,0.537
20:13:00,2.66,0.27,0.1,100,0.524
20:13:10,2.63,0.26,0.1,100,0.528
20:13:20,2.66,0.27,0.1,100,0.525
20:13:30,2.66,0.27,0,100,0.529
20:13:40,2.58,0.26,0.3,100,0.529
20:13:50,2.61,0.26,0.1,100,0.515
20:14:00,2.58,0.26,0.1,100,0.52
20:14:10,2.49,0.25,0.3,98.85,0.516
20:14:20,2.52,0.25,0.1,98.86,0.503
20:14:30,2.52,0.25,0,98.86,0.508
20:14:40,2.52,0.25,0,100,0.507
20:14:50,2.43,0.24,0.3,100,0.506
20:15:00,2.41,0.24,0.1,100,0.49
20:15:10,2.35,0.23,0.2,100,0.486
20:15:20,2.35,0.23,0,98.78,0.477
20:15:30,2.35,0.23,0,100,0.48
20:15:40,2.38,0.24,0.1,100,0.478
20:15:50,2.43,0.24,0.2,98.82,0.482
20:16:00,2.49,0.25,0.2,100,0.492
20:16:10,2.46,0.25,0.1,100,0.496
20:16:20,2.41,0.24,0.2,100,0.495
20:16:30,2.41,0.24,0,100,0.485
20:16:40,2.26,0.23,0.5,100,0.486
20:16:50,2.26,0.23,0,100,0.463
20:17:00,2.29,0.23,0.1,100,0.463
20:17:10,2.41,0.24,0.4,98.81,0.468
20:17:20,2.35,0.23,0.2,100,0.488
20:17:30,2.35,0.23,0,100,0.479
20:17:40,2.35,0.23,0,100,0.478
20:17:50,2.32,0.23,0.1,100,0.477
20:18:00,2.21,0.22,0.4,100,0.474
20:18:10,2.23,0.22,0.1,100,0.454
20:18:20,2.18,0.22,0.2,100,0.458
20:18:30,2.12,0.21,0.2,100,0.45
20:18:40,2.12,0.21,0,100,0.439
20:18:50,2.09,0.21,0.1,100,0.441
20:19:00,2.12,0.21,0.1,100,0.437
20:19:10,2.18,0.22,0.2,100,0.442
20:19:20,2.18,0.22,0,100,0.451
20:19:30,2.15,0.21,0.1,100,0.452
20:19:40,2.03,0.2,0.4,100,0.447
20:19:50,1.98,0.2,0.2,100,0.428
20:20:00,2.03,0.2,0.2,100,0.419
20:20:10,2.12,0.21,0.3,100,0.428
20:20:20,2.12,0.21,0,100,0.442
20:20:30,2.12,0.21,0,100,0.443
20:20:40,2.09,0.21,0.1,100,0.443
20:20:50,2.12,0.21,0.1,100,0.438
20:21:00,2.18,0.22,0.2,100,0.441
20:21:10,2.18,0.22,0,100,0.45
20:21:20,2.18,0.22,0,100,0.45
20:21:30,2.18,0.22,0,100,0.45
20:21:40,2.21,0.22,0.1,100,0.45
20:21:50,2.21,0.22,0,100,0.456
20:22:00,2.23,0.22,0.1,100,0.455
20:22:10,2.21,0.22,0.1,98.7,0.458
20:22:20,2.21,0.22,0,100,0.456
20:22:30,2.23,0.22,0.1,100,0.454
20:22:40,2.18,0.22,0.2,100,0.458
20:22:50,2.09,0.21,0.3,100,0.447
20:23:00,2.18,0.22,0.3,100,0.434
20:23:10,2.12,0.21,0.2,100,0.447
20:23:20,2.12,0.21,0,100,0.438
20:23:30,2.15,0.21,0.1,100,0.438
20:23:40,2.29,0.23,0.5,100,0.444
20:23:50,2.32,0.23,0.1,100,0.465
20:24:00,2.38,0.24,0.2,100,0.471
20:24:10,2.38,0.24,0,100,0.48
20:24:20,2.41,0.24,0.1,100,0.48
20:24:30,2.43,0.24,0.1,100,0.487
20:24:40,2.46,0.25,0.1,100,0.492
20:24:50,2.41,0.24,0.2,100,0.496
20:25:00,2.32,0.23,0.3,100,0.488
20:25:10,2.26,0.23,0.2,100,0.472
20:25:20,2.32,0.23,0.2,100,0.462
20:25:30,2.38,0.24,0.2,100,0.471
20:25:40,2.38,0.24,0,100,0.48
20:25:50,2.32,0.23,0.2,100,0.481
20:26:00,2.32,0.23,0,100,0.473
20:26:10,2.26,0.23,0.2,100,0.474
20:26:20,2.23,0.22,0.1,100,0.465
20:26:30,2.23,0.22,0,100,0.46
20:26:40,2.18,0.22,0.2,100,0.46
20:26:50,2.15,0.21,0.1,100,0.451
20:27:00,2.21,0.22,0.2,100,0.447
20:27:10,2.18,0.22,0.1,100,0.456
20:27:20,2.15,0.21,0.1,100,0.452
20:27:30,2.21,0.22,0.2,100,0.447
20:27:40,2.21,0.22,0,100,0.457
20:27:50,2.26,0.23,0.2,100,0.457
20:28:00,2.29,0.23,0.1,100,0.466
20:28:10,2.26,0.23,0.1,100,0.471
20:28:20,2.35,0.23,0.3,100,0.466
20:28:30,2.38,0.24,0.1,100,0.48
20:28:40,2.38,0.24,0,100,0.484
20:28:50,2.35,0.23,0.1,100,0.485
20:29:00,2.35,0.23,0,100,0.48
20:29:10,2.38,0.24,0.1,100,0.48
20:29:20,2.41,0.24,0.1,100,0.484
20:29:30,2.41,0.24,0,100,0.489
20:29:40,2.43,0.24,0.1,100,0.489
20:29:50,2.38,0.24,0.2,100,0.492
20:30:00,2.43,0.24,0.2,100,0.484
20:30:10,2.38,0.24,0.2,100,0.492
20:30:20,2.35,0.23,0.1,100,0.484
20:30:30,2.43,0.24,0.3,100,0.479
20:30:40,2.46,0.25,0.1,100,0.492
20:30:50,2.46,0.25,0,100,0.498
20:31:00,2.46,0.25,0,100,0.498
20:31:10,2.46,0.25,0,100,0.498
20:31:20,2.38,0.24,0.3,100,0.497
20:31:30,2.38,0.24,0,100,0.484
20:31:40,2.38,0.23,0,98.8,0.484
20:31:50,2.32,0.23,0.2,100,0.485
20:32:00,2.35,0.23,0.1,100,0.475
20:32:10,2.29,0.23,0.2,100,0.478
20:32:20,2.32,0.23,0.1,100,0.468
20:32:30,2.43,0.24,0.4,100,0.472
20:32:40,2.38,0.24,0.2,100,0.492
20:32:50,2.38,0.24,0,100,0.482
20:33:00,2.32,0.23,0.2,100,0.482
20:33:10,2.35,0.23,0.1,100,0.474
20:33:20,2.41,0.24,0.2,100,0.478
20:33:30,2.35,0.23,0.2,100,0.487
20:33:40,2.35,0.23,0,100,0.478
20:33:50,2.38,0.24,0.1,100,0.478
20:34:00,2.43,0.24,0.2,100,0.484
20:34:10,2.46,0.25,0.1,100,0.492
20:34:20,2.38,0.24,0.3,100,0.497
20:34:30,2.52,0.25,0.5,100,0.484
20:34:40,2.52,0.25,0,100,0.507
20:34:50,2.49,0.25,0.1,100,0.507
20:35:00,2.43,0.24,0.2,100,0.503
20:35:10,2.32,0.23,0.4,100,0.493
20:35:20,2.26,0.23,0.2,100,0.475
20:35:30,2.21,0.22,0.2,100,0.465
20:35:40,2.12,0.21,0.3,100,0.456
20:35:50,2.12,0.21,0,100,0.442
20:36:00,2.09,0.21,0.1,100,0.442
20:36:10,2.12,0.21,0.1,100,0.437
20:36:20,2.12,0.21,0,100,0.442
20:36:30,2.12,0.21,0,100,0.442
20:36:40,2.15,0.21,0.1,100,0.442
20:36:50,2.15,0.21,0,100,0.447
20:37:00,2.18,0.22,0.1,100,0.445
20:37:10,2.21,0.22,0.1,100,0.45
20:37:20,2.21,0.22,0,100,0.453
20:37:30,2.26,0.23,0.2,100,0.454
20:37:40,2.21,0.22,0.2,100,0.464
20:37:50,2.23,0.22,0.1,100,0.454
20:38:00,2.18,0.22,0.2,100,0.459
20:38:10,2.15,0.21,0.1,100,0.45
20:38:20,2.09,0.21,0.2,100,0.446
20:38:30,2.09,0.21,0,100,0.437
20:38:40,2.09,0.21,0,98.63,0.438
20:38:50,2.15,0.21,0.2,98.67,0.439
20:39:00,2.06,0.21,0.3,100,0.448
20:39:10,1.95,0.19,0.4,100,0.432
20:39:20,1.92,0.19,0.1,98.51,0.412
20:39:30,1.92,0.19,0,100,0.408
20:39:40,1.89,0.19,0.1,100,0.405
20:39:50,1.83,0.18,0.2,100,0.401
20:40:00,1.8,0.18,0.1,100,0.393
20:40:10,1.92,0.19,0.4,100,0.388
20:40:20,1.95,0.19,0.1,100,0.409
20:40:30,1.92,0.19,0.1,100,0.411
20:40:40,1.89,0.19,0.1,100,0.407
20:40:50,1.89,0.19,0,100,0.403
20:41:00,1.95,0.19,0.2,100,0.403
20:41:10,1.95,0.19,0,100,0.412
20:41:20,1.98,0.2,0.1,100,0.413
20:41:30,1.86,0.19,0.4,100,0.418
20:41:40,1.72,0.17,0.5,100,0.399
20:41:50,1.69,0.17,0.1,100,0.374
20:42:00,1.75,0.17,0.2,100,0.369
20:42:10,1.75,0.17,0,100,0.379
20:42:20,1.72,0.17,0.1,100,0.379
20:42:30,1.75,0.17,0.1,100,0.374
20:42:40,1.75,0.17,0,96.72,0.379
20:42:50,1.63,0.16,0.4,100,0.379
20:43:00,1.6,0.16,0.1,100,0.358
20:43:10,1.6,0.16,0,100,0.354
20:43:20,1.6,0.16,0,100,0.354
20:43:30,1.55,0.15,0.2,100,0.353
20:43:40,1.46,0.15,0.3,100,0.343
20:43:50,1.4,0.14,0.2,100,0.329
20:44:00,1.46,0.15,0.2,100,0.318
20:44:10,1.55,0.15,0.3,100,0.329
20:44:20,1.6,0.16,0.2,100,0.345
20:44:30,1.6,0.16,0,100,0.354
20:44:40,1.6,0.16,0,100,0.354
20:44:50,1.6,0.16,0,100,0.354
20:45:00,1.63,0.16,0.1,100,0.354
20:45:10,1.66,0.17,0.1,100,0.359
20:45:20,1.69,0.17,0.1,100,0.364
20:45:30,1.69,0.17,0,100,0.369
20:45:40,1.72,0.17,0.1,100,0.369
20:45:50,1.72,0.17,0,100,0.374
20:46:00,1.72,0.17,0,100,0.374
20:46:10,1.72,0.17,0,100,0.375
20:46:20,1.72,0.17,0,100,0.375
20:46:30,1.72,0.17,0,100,0.375
20:46:40,1.72,0.17,0,100,0.375
20:46:50,1.75,0.17,0.1,100,0.375
20:47:00,1.78,0.18,0.1,100,0.38
20:47:10,1.83,0.18,0.2,100,0.385
20:47:20,1.83,0.18,0,100,0.395
20:47:30,1.8,0.18,0.1,100,0.395
20:47:40,1.78,0.18,0.1,100,0.39
20:47:50,1.72,0.17,0.2,100,0.385
20:48:00,1.75,0.17,0.1,100,0.375
20:48:10,1.72,0.17,0.1,100,0.38
20:48:20,1.78,0.18,0.2,100,0.375
20:48:30,1.83,0.18,0.2,100,0.385
20:48:40,1.72,0.17,0.4,100,0.394
20:48:50,1.78,0.18,0.2,100,0.375
20:49:00,1.75,0.17,0.1,100,0.385
20:49:10,1.78,0.18,0.1,100,0.38
20:49:20,1.83,0.18,0.2,100,0.385
20:49:30,1.8,0.18,0.1,100,0.395
20:49:40,1.8,0.18,0,100,0.39
20:49:50,1.89,0.19,0.3,100,0.39
20:50:00,1.89,0.19,0,100,0.404
20:50:10,1.98,0.2,0.3,100,0.404
20:50:20,1.92,0.19,0.2,100,0.418
20:50:30,1.86,0.18,0.2,98.46,0.409
20:50:40,1.86,0.19,0,100,0.401
20:50:50,1.78,0.17,0.3,98.39,0.4
20:51:00,1.75,0.17,0.1,100,0.385
20:51:10,1.75,0.17,0,100,0.38
20:51:20,1.72,0.17,0.1,100,0.38
20:51:30,1.72,0.17,0,100,0.374
20:51:40,1.72,0.17,0,100,0.374
20:51:50,1.72,0.17,0,100,0.374
20:52:00,1.75,0.17,0.1,100,0.374
20:52:10,1.69,0.17,0.2,100,0.378
20:52:20,1.72,0.17,0.1,100,0.369
20:52:30,1.75,0.17,0.1,100,0.374
20:52:40,1.72,0.17,0.1,100,0.38
20:52:50,1.78,0.18,0.2,100,0.375
20:53:00,1.75,0.17,0.1,100,0.385
20:53:10,1.72,0.17,0.1,100,0.38
20:53:20,1.72,0.17,0,100,0.375
20:53:30,1.63,0.16,0.3,100,0.375
20:53:40,1.63,0.16,0,100,0.36
20:53:50,1.6,0.16,0.1,100,0.359
20:54:00,1.6,0.16,0,100,0.354
20:54:10,1.66,0.17,0.2,100,0.354
20:54:20,1.66,0.17,0,100,0.363
20:54:30,1.63,0.16,0.1,100,0.364
20:54:40,1.63,0.16,0,100,0.359
20:54:50,1.72,0.17,0.3,100,0.357
20:55:00,1.72,0.17,0,100,0.373
20:55:10,1.63,0.16,0.3,100,0.373
20:55:20,1.72,0.17,0.3,100,0.359
20:55:30,1.78,0.18,0.2,100,0.373
20:55:40,1.78,0.18,0,100,0.383
20:55:50,1.83,0.18,0.2,100,0.383
20:56:00,1.83,0.18,0,100,0.392
20:56:10,1.89,0.19,0.2,100,0.393
20:56:20,1.89,0.19,0,100,0.403
20:56:30,1.89,0.19,0,100,0.404
20:56:40,1.89,0.19,0,100,0.403
20:56:50,1.92,0.19,0.1,100,0.404
20:57:00,1.89,0.19,0.1,100,0.409
20:57:10,1.8,0.18,0.3,100,0.404
20:57:20,1.8,0.18,0,100,0.389
20:57:30,1.83,0.18,0.1,100,0.39
20:57:40,1.92,0.19,0.3,100,0.395
20:57:50,1.83,0.18,0.3,98.44,0.409
20:58:00,1.8,0.18,0.1,100,0.396
20:58:10,1.8,0.18,0,100,0.389
20:58:20,1.89,0.19,0.3,100,0.389
20:58:30,1.95,0.19,0.2,100,0.404
20:58:40,1.95,0.19,0,100,0.414
20:58:50,1.92,0.19,0.1,100,0.414
20:59:00,1.89,0.19,0.1,100,0.409
20:59:10,1.92,0.19,0.1,100,0.404
20:59:20,1.95,0.19,0.1,100,0.409
20:59:30,2.03,0.2,0.3,100,0.414
20:59:40,2.03,0.2,0,100,0.428
20:59:50,1.92,0.19,0.4,100,0.428
21:00:00,1.92,0.19,0,100,0.408
21:00:10,1.92,0.19,0,100,0.407
21:00:20,1.95,0.19,0.1,100,0.407
21:00:30,2,0.2,0.2,100,0.412
21:00:40,1.95,0.19,0.2,100,0.421
21:00:50,1.95,0.19,0,100,0.412
21:01:00,1.98,0.2,0.1,100,0.412
21:01:10,1.95,0.19,0.1,100,0.417
21:01:20,1.98,0.19,0.1,98.55,0.412
21:01:30,2.03,0.2,0.2,100,0.418
21:01:40,1.98,0.2,0.2,100,0.426
21:01:50,1.92,0.19,0.2,98.51,0.417
21:02:00,1.83,0.18,0.3,100,0.409
21:02:10,1.83,0.18,0,100,0.393
21:02:20,1.75,0.17,0.3,100,0.393
21:02:30,1.78,0.18,0.1,100,0.38
21:02:40,1.8,0.18,0.1,100,0.384
21:02:50,1.78,0.18,0.1,100,0.388
21:03:00,1.75,0.17,0.1,100,0.383
21:03:10,1.75,0.17,0,100,0.379
21:03:20,1.72,0.17,0.1,100,0.378
21:03:30,1.78,0.18,0.2,100,0.373
21:03:40,1.72,0.17,0.2,100,0.382
21:03:50,1.78,0.18,0.2,100,0.373
21:04:00,1.8,0.18,0.1,100,0.383
21:04:10,1.86,0.19,0.2,100,0.388
21:04:20,1.78,0.18,0.3,100,0.398
21:04:30,1.72,0.17,0.2,100,0.383
21:04:40,1.72,0.17,0,100,0.373
21:04:50,1.72,0.17,0,100,0.373
21:05:00,1.69,0.17,0.1,100,0.373
21:05:10,1.63,0.16,0.2,100,0.369
21:05:20,1.63,0.16,0,100,0.359
21:05:30,1.66,0.17,0.1,100,0.359
21:05:40,1.69,0.17,0.1,100,0.364
21:05:50,1.66,0.17,0.1,100,0.369
21:06:00,1.63,0.16,0.1,100,0.364
21:06:10,1.69,0.17,0.2,100,0.359
21:06:20,1.66,0.17,0.1,100,0.37
21:06:30,1.6,0.16,0.2,100,0.364
21:06:40,1.52,0.15,0.3,100,0.355
21:06:50,1.55,0.15,0.1,100,0.339
21:07:00,1.55,0.15,0,100,0.344
21:07:10,1.55,0.15,0,100,0.344
21:07:20,1.6,0.16,0.2,100,0.343
21:07:30,1.58,0.16,0.1,100,0.354
21:07:40,1.58,0.16,0,100,0.35
21:07:50,1.6,0.16,0.1,100,0.35
21:08:00,1.63,0.16,0.1,100,0.355
21:08:10,1.66,0.17,0.1,100,0.36
21:08:20,1.6,0.16,0.2,100,0.365
21:08:30,1.6,0.16,0,100,0.355
21:08:40,1.55,0.15,0.2,100,0.355
21:08:50,1.58,0.16,0.1,100,0.344
21:09:00,1.58,0.16,0,100,0.349
21:09:10,1.55,0.15,0.1,100,0.349
21:09:20,1.55,0.15,0,100,0.344
21:09:30,1.46,0.15,0.3,100,0.345
21:09:40,1.49,0.15,0.1,100,0.329
21:09:50,1.52,0.15,0.1,100,0.334
21:10:00,1.63,0.16,0.4,100,0.34
21:10:10,1.69,0.17,0.2,100,0.36
21:10:20,1.75,0.17,0.2,100,0.37
21:10:30,1.69,0.17,0.2,100,0.38
21:10:40,1.66,0.17,0.1,100,0.37
21:10:50,1.63,0.16,0.1,100,0.364
21:11:00,1.58,0.15,0.2,98.18,0.36
21:11:10,1.58,0.16,0,100,0.35
21:11:20,1.55,0.15,0.1,100,0.349
21:11:30,1.55,0.15,0,100,0.343
21:11:40,1.55,0.15,0,100,0.345
21:11:50,1.63,0.16,0.3,100,0.344
21:12:00,1.63,0.16,0,100,0.36
21:12:10,1.55,0.15,0.3,98.15,0.36
21:12:20,1.58,0.16,0.1,100,0.345
21:12:30,1.55,0.15,0.1,100,0.349
21:12:40,1.55,0.15,0,100,0.345
21:12:50,1.58,0.16,0.1,100,0.345
21:13:00,1.55,0.15,0.1,100,0.35
21:13:10,1.52,0.15,0.1,100,0.345
21:13:20,1.49,0.15,0.1,100,0.34
21:13:30,1.55,0.15,0.2,100,0.334
21:13:40,1.55,0.15,0,100,0.345
21:13:50,1.43,0.14,0.4,100,0.345
21:14:00,1.46,0.15,0.1,100,0.324
21:14:10,1.46,0.15,0,100,0.329
21:14:20,1.49,0.15,0.1,100,0.329
21:14:30,1.49,0.15,0,100,0.334
21:14:40,1.49,0.15,0,100,0.334
21:14:50,1.49,0.15,0,100,0.334
21:15:00,1.49,0.15,0,100,0.334
21:15:10,1.49,0.15,0,100,0.334
21:15:20,1.52,0.15,0.1,100,0.334
21:15:30,1.52,0.15,0,100,0.34
21:15:40,1.46,0.15,0.2,100,0.339
21:15:50,1.43,0.14,0.1,100,0.329
21:16:00,1.37,0.14,0.2,100,0.324
21:16:10,1.35,0.13,0.1,100,0.313
21:16:20,1.35,0.13,0,100,0.308
21:16:30,1.35,0.13,0,100,0.308
21:16:40,1.35,0.13,0,100,0.308
21:16:50,1.37,0.14,0.1,100,0.308
21:17:00,1.35,0.13,0.1,100,0.313
21:17:10,1.37,0.14,0.1,100,0.308
21:17:20,1.37,0.14,0,100,0.314
21:17:30,1.37,0.14,0,100,0.313
21:17:40,1.4,0.14,0.1,100,0.313
21:17:50,1.4,0.14,0,100,0.319
21:18:00,1.46,0.15,0.2,100,0.319
21:18:10,1.46,0.15,0,100,0.329
21:18:20,1.43,0.14,0.1,100,0.329
21:18:30,1.37,0.14,0.2,100,0.323
21:18:40,1.32,0.13,0.2,100,0.314
21:18:50,1.32,0.13,0,100,0.303
21:19:00,1.32,0.13,0,100,0.303
21:19:10,1.29,0.13,0.1,100,0.303
21:19:20,1.35,0.13,0.2,100,0.297
21:19:30,1.35,0.13,0,100,0.308
21:19:40,1.35,0.13,0,100,0.308
21:19:50,1.35,0.13,0,100,0.308
21:20:00,1.35,0.13,0,100,0.308
21:20:10,1.35,0.13,0,100,0.308
21:20:20,1.35,0.13,0,100,0.308
21:20:30,1.37,0.14,0.1,100,0.308
21:20:40,1.32,0.13,0.2,100,0.314
21:20:50,1.32,0.13,0,100,0.303
21:21:00,1.37,0.14,0.2,100,0.303
21:21:10,1.35,0.13,0.1,100,0.313
21:21:20,1.37,0.14,0.1,100,0.308
21:21:30,1.43,0.14,0.2,100,0.313
21:21:40,1.49,0.15,0.2,100,0.324
21:21:50,1.43,0.14,0.2,100,0.334
21:22:00,1.37,0.14,0.2,100,0.324
21:22:10,1.35,0.13,0.1,100,0.313
21:22:20,1.37,0.14,0.1,100,0.308
21:22:30,1.43,0.14,0.2,100,0.314
21:22:40,1.43,0.14,0,100,0.324
21:22:50,1.46,0.15,0.1,100,0.324
21:23:00,1.55,0.15,0.3,100,0.329
21:23:10,1.58,0.16,0.1,100,0.344
21:23:20,1.6,0.16,0.1,100,0.349
21:23:30,1.6,0.16,0,100,0.354
21:23:40,1.58,0.16,0.1,100,0.354
21:23:50,1.52,0.15,0.2,100,0.348
21:24:00,1.49,0.15,0.1,100,0.338
21:24:10,1.46,0.15,0.1,100,0.332
21:24:20,1.49,0.15,0.1,100,0.328
21:24:30,1.46,0.14,0.1,98.04,0.334
21:24:40,1.52,0.15,0.2,100,0.329
21:24:50,1.58,0.16,0.2,100,0.338
21:25:00,1.58,0.16,0,100,0.349
21:25:10,1.52,0.15,0.2,100,0.348
21:25:20,1.49,0.15,0.1,100,0.337
21:25:30,1.49,0.15,0,100,0.333
21:25:40,1.52,0.15,0.1,100,0.332
21:25:50,1.46,0.15,0.2,100,0.338
21:26:00,1.52,0.15,0.2,100,0.328
21:26:10,1.52,0.15,0,100,0.337
21:26:20,1.52,0.15,0,100,0.338
21:26:30,1.52,0.15,0,100,0.339
21:26:40,1.52,0.15,0,100,0.34
21:26:50,1.52,0.15,0,100,0.339
21:27:00,1.55,0.15,0.1,100,0.339
21:27:10,1.58,0.16,0.1,100,0.345
21:27:20,1.6,0.16,0.1,100,0.35
21:27:30,1.66,0.17,0.2,100,0.355
21:27:40,1.69,0.17,0.1,100,0.364
21:27:50,1.69,0.17,0,100,0.37
21:28:00,1.69,0.17,0,100,0.37
21:28:10,1.72,0.17,0.1,100,0.37
21:28:20,1.72,0.17,0,100,0.375
21:28:30,1.72,0.17,0,100,0.375
21:28:40,1.72,0.17,0,100,0.375
21:28:50,1.69,0.17,0.1,100,0.375
21:29:00,1.6,0.16,0.3,100,0.37
21:29:10,1.58,0.16,0.1,100,0.355
21:29:20,1.6,0.16,0.1,100,0.35
21:29:30,1.6,0.16,0,100,0.355
21:29:40,1.55,0.15,0.2,100,0.355
21:29:50,1.55,0.15,0,100,0.345
21:30:00,1.58,0.16,0.1,100,0.345
21:30:10,1.58,0.16,0,100,0.349
21:30:20,1.6,0.16,0.1,100,0.349
21:30:30,1.63,0.16,0.1,100,0.354
21:30:40,1.63,0.16,0,100,0.359
21:30:50,1.69,0.17,0.2,100,0.359
21:31:00,1.72,0.17,0.1,98.33,0.369
21:31:10,1.72,0.17,0,100,0.374
21:31:20,1.69,0.17,0.1,100,0.373
21:31:30,1.63,0.16,0.2,100,0.369
21:31:40,1.6,0.16,0.1,100,0.358
